repo,head_sha,commit_details_available,commit_authored_at,commit_message,commit_parent_count,additions,deletions,changed_files,file_paths_json,files_truncated
ArgoProj/argo-cd,f1b39c88b8997dc87f6909e4e2b845474f05e8b6,1,2026-07-10T12:06:08Z,"fix: use Entra ID uti claim as token id when jti is absent (#28625) (cherry-pick #28656 for 3.5) (#28675)

Signed-off-by: Akanksha Trehun <akankshatrehun@gmail.com>
Signed-off-by: Akanksha Trehun <146705736+magic-peach@users.noreply.github.com>
Co-authored-by: Akanksha Trehun <146705736+magic-peach@users.noreply.github.com>
Co-authored-by: Nitish Kumar <justnitish06@gmail.com>",1,59,4,2,"[""util/session/sessionmanager.go"", ""util/session/sessionmanager_test.go""]",0
apache/airflow,120af8c1cb6b34b6066c73de8958ec7912948536,1,2026-07-13T15:23:46Z,Fix the broken document reference in contribution docs (#69714),1,1,3,1,"[""contributing-docs/03a_contributors_quick_start_beginners.rst""]",0
apache/airflow,06f8c4772c0b0333457010de7064572199b923d2,1,2026-07-13T09:42:09Z,"Fix DatabricksSqlHook sqlalchemy_url missing http_path from connection extra (#69747)

* Fix DatabricksSqlHook sqlalchemy_url missing http_path from connection extra

get_conn correctly resolved http_path from explicit arg, sql_endpoint_name
API, and extra_dejson, but sqlalchemy_url only used explicit arg. This
caused get_uri() to return URL without http_path when connection defined
via UI extra, breaking SQLAlchemy usage.

Centralize resolution in _resolve_http_path helper, allow extra lookup in
property without triggering API call. Add tests for extra path.

Fixes: #69031

* Preserve Databricks SQL endpoint precedence

The SQLAlchemy URL path should be available from connection extras without changing the existing get_conn precedence for named SQL endpoints, so the resolution path needs explicit coverage for both behaviors.

* DatabricksSqlHook: document http_path precedence asymmetry and simplify guard

Addressed review feedback on #69747.

When both sql_endpoint_name and an http_path in the connection extra
are set, sqlalchemy_url (which must stay offline) uses the extra value,
while get_conn() prefers the named endpoint. This is intentional.

- Added clarifying note to the _resolve_http_path docstring.
- Simplified the now-redundant guard in get_conn() (the helper
  already handles the early return).

The two tests that cover this exact scenario continue to pass.

Refs: #69747

---------

Co-authored-by: probe <probe@example.com>",1,69,13,2,"[""providers/databricks/src/airflow/providers/databricks/hooks/databricks_sql.py"", ""providers/databricks/tests/unit/databricks/hooks/test_databricks_sql.py""]",0
apache/airflow,22a2fdb930e96ab149dcd1c062dbc66e113cac95,1,2026-07-14T09:30:39Z,Link task state store docs in durable execution across providers (#69851),1,22,18,6,"[""providers/amazon/docs/operators/redshift/redshift_data.rst"", ""providers/apache/spark/docs/operators.rst"", ""providers/databricks/docs/operators/run_now.rst"", ""providers/databricks/docs/operators/submit_run.rst"", ""providers/google/docs/operators/cloud/bigquery.rst"", ""providers/snowflake/docs/operators/snowflake.rst""]",0
apache/airflow,4112a4aa4fff06084df2bbd03055c8e069ea8653,1,2026-07-14T06:16:15Z,Fix `VaultBackend.get_connection()` breaking `PythonVirtualenvOperator` in Airflow 3 (#68305),1,100,34,2,"[""providers/hashicorp/src/airflow/providers/hashicorp/secrets/vault.py"", ""providers/hashicorp/tests/unit/hashicorp/secrets/test_vault.py""]",0
apache/airflow,4fa9816eef64558a3178c0eb67ad52e3456a34d2,1,2026-07-13T14:27:26Z,"derive keycloak oauth redirect_uri from configured base url (#69801)

The login and login_callback routes built the OAuth redirect_uri from the request host, so behind --proxy-headers (where the API server trusts all X-Forwarded-Host) a request header could steer the callback URL that Keycloak sends the authorization code to. Use the configured [api] base_url instead, matching the logout and post-login redirects in the same file.",1,70,2,2,"[""providers/keycloak/src/airflow/providers/keycloak/auth_manager/routes/login.py"", ""providers/keycloak/tests/unit/keycloak/auth_manager/routes/test_login.py""]",0
apache/airflow,5271c99bd5063918c53115401c4dd39ae2fc587e,1,2026-07-13T14:38:46Z,"Add deadlines to Calendar Tab (#69559)

* Enhance Calendar UI with Deadline Features

- Added support for displaying deadlines in the calendar view, including missed and pending deadlines.
- Updated Calendar components to fetch and display deadline data from the new API endpoint.
- Introduced visual indicators for deadlines in Calendar cells and tooltips.
- Enhanced CalendarLegend to show deadline status and counts.
- Refactored calendar utility functions to handle deadline data aggregation.

This update improves user visibility into task deadlines within the DAG calendar interface.

* Refactor Calendar Legend Component and Extract LegendIcon

- Moved the LegendIcon component from CalendarLegend.tsx to a new file LegendIcon.tsx for better modularity and readability.
- Updated CalendarLegend to import and utilize the new LegendIcon component, streamlining the code structure.
- The LegendIcon component handles rendering of color indicators for calendar items, supporting both mixed and single color states.

This refactor enhances maintainability and clarity in the Calendar UI components.

* Refactor Calendar Components and Enhance Deadline Indicators

- Removed the ""Deadlines"" label from the i18n JSON file to streamline translations.
- Updated CalendarCell to use icons for missed and pending deadlines instead of colored dots, improving visual clarity.
- Modified CalendarLegend and CalendarTooltip to reflect the new icon-based representation for deadline statuses.
- Introduced a new utility function to build a deadline date map, enhancing the handling of deadline data in the calendar.
- Updated datetime utility functions to support consistent date formatting across the calendar components.

* Updated the styling of the deadline indicator and adjusted properties

* Refactor Calendar Components to Remove Color Properties",1,344,83,11,"[""airflow-core/src/airflow/ui/src/pages/Dag/Calendar/Calendar.tsx"", ""airflow-core/src/airflow/ui/src/pages/Dag/Calendar/CalendarCell.tsx"", ""airflow-core/src/airflow/ui/src/pages/Dag/Calendar/CalendarLegend.tsx"", ""airflow-core/src/airflow/ui/src/pages/Dag/Calendar/CalendarTooltip.tsx"", ""airflow-core/src/airflow/ui/src/pages/Dag/Calendar/DailyCalendarView.tsx"", ""airflow-core/src/airflow/ui/src/pages/Dag/Calendar/HourlyCalendarView.tsx"", ""airflow-core/src/airflow/ui/src/pages/Dag/Calendar/LegendIcon.tsx"", ""airflow-core/src/airflow/ui/src/pages/Dag/Calendar/calendarUtils.test.ts"", ""airflow-core/src/airflow/ui/src/pages/Dag/Calendar/calendarUtils.ts"", ""airflow-core/src/airflow/ui/src/pages/Dag/Calendar/types.ts"", ""airflow-core/src/airflow/ui/src/utils/datetimeUtils.ts""]",0
apache/airflow,4f79cc10682f61d8475f0467d0b7853a8e62c4fb,1,2026-07-13T05:35:30Z,"Add eval harness for testing AGENTS.md changes (#69308)

* Add skill-eval harness scaffold with promptfoo

* ci: Add prek hook to remind eval on AGENTS.md and SKILL.md changes

* ci: add OAuth auth and runtime config generation to skill-eval harness

* feat: add skill-eval harness for AGENTS.md regression testing

* docs: update skill-eval README and use Helm routing as starter case

* fix: point skill-eval reminder hook at eval.py, not nonexistent eval.sh

* refactor: skip working arm when unchanged, show model in output

* refactor: skip working arm when unchanged, show model, use promptfoo@latest

* refactor: replace command-routing cases with newsfragment cases from real PRs

* fix: harden skill-eval harness and add prek hook tests

  - Verify CLAUDE.md → AGENTS.md symlink before running; baseline arm removes both
  - Pin promptfoo to 0.121.17
  - Fail fast on git worktree errors and clean up worktrees on partial failure
  - Reject SKILL_NAME + --full (baseline arm would always fail skill-used assert)
  - Add tests for check_eval_reminder; match guidance file basenames exactly

* feat: replace eval reminder hook with hash-based proof gate

* feat: run skill-eval via prek-managed node env, guard partial runs

* feat: follow the files/ output convention for eval results

  - each run exports a JSON report to files/skill-evals/
  - promptfoo db/cache and the SDK install move from the home directory
    to .build/ (tool state, not output) — nothing lands in /Users/lizhechen anymore
  - run-skill-eval only triggers on guidance changes during bulk manual
    runs; documented invocation gains --all-files
  - README: cleanup section, stage-before-prek-run reminder

* refactor: build promptfoo config as a dict, serialize to JSON

* refactor: Make prek the only entry point for the skill-eval

  Direct npx invocation needed a manually installed SDK (promptfoo
  resolves it from the config directory); the prek env provides it.
  eval.py now points at  when promptfoo is
  absent. Promptfoo flags remain wireable via hook-variant entry args.

* Add positive newsfragment cases and view-skill-eval hook

  - 62343: merged with 62343.feature.rst, ground truth should_create=true
  - 65958: proposed as a should-create example by its author in review
  - view-skill-eval manual hook reuses run-skill-eval's node env",1,904,0,8,"["".pre-commit-config.yaml"", "".rat-excludes"", ""dev/skill-evals/README.md"", ""dev/skill-evals/cases/newsfragment.yaml"", ""dev/skill-evals/eval.py"", ""dev/skill-evals/last-eval-hash.txt"", ""scripts/ci/prek/check_eval_hash.py"", ""scripts/tests/ci/prek/test_check_eval_hash.py""]",0
apache/airflow,5de1b18a0121018f2acc8befd4ac4a82f6ed35e0,1,2026-07-13T10:13:40Z,"Restrict MSGraph pagination nextLink to the configured host (#69742)

* restrict msgraph pagination nextLink to the configured host

* Compute pagination host check inside the run loop

* Resolve pagination host once when building the request adapter

Signed-off-by: bibi samina <sam@bugqore.com>

---------

Signed-off-by: bibi samina <sam@bugqore.com>
Co-authored-by: David Blain <info@dabla.be>",1,41,1,2,"[""providers/microsoft/azure/src/airflow/providers/microsoft/azure/hooks/msgraph.py"", ""providers/microsoft/azure/tests/unit/microsoft/azure/hooks/test_msgraph.py""]",0
apache/airflow,2e511e6b7eea3865cd91d639ce49e795cb8082ce,1,2026-07-13T22:37:23Z,"Add Common Data Quality provider skeleton (#69795)

* Add Common Data Quality provider skeleton

* Fixup tests

* remove hash ref from .gitignore

* Fixup docs

* Resolve comments",1,1104,139,54,"["".github/ISSUE_TEMPLATE/1-airflow_bug_report.yml"", "".github/boring-cyborg.yml"", ""airflow-core/docs/extra-packages-ref.rst"", ""dev/breeze/doc/images/output_build-docs.svg"", ""dev/breeze/doc/images/output_build-docs.txt"", ""dev/breeze/doc/images/output_release-management_add-back-references.svg"", ""dev/breeze/doc/images/output_release-management_add-back-references.txt"", ""dev/breeze/doc/images/output_release-management_classify-provider-changes.svg"", ""dev/breeze/doc/images/output_release-management_classify-provider-changes.txt"", ""dev/breeze/doc/images/output_release-management_generate-issue-content-providers.svg"", ""dev/breeze/doc/images/output_release-management_generate-issue-content-providers.txt"", ""dev/breeze/doc/images/output_release-management_generate-providers-metadata.svg"", ""dev/breeze/doc/images/output_release-management_generate-providers-metadata.txt"", ""dev/breeze/doc/images/output_release-management_prepare-provider-distributions.svg"", ""dev/breeze/doc/images/output_release-management_prepare-provider-distributions.txt"", ""dev/breeze/doc/images/output_release-management_prepare-provider-documentation.svg"", ""dev/breeze/doc/images/output_release-management_prepare-provider-documentation.txt"", ""dev/breeze/doc/images/output_release-management_publish-docs.svg"", ""dev/breeze/doc/images/output_release-management_publish-docs.txt"", ""dev/breeze/doc/images/output_sbom_generate-providers-requirements.svg"", ""dev/breeze/doc/images/output_sbom_generate-providers-requirements.txt"", ""dev/breeze/doc/images/output_workflow-run_publish-docs.svg"", ""dev/breeze/doc/images/output_workflow-run_publish-docs.txt"", ""dev/breeze/src/airflow_breeze/global_constants.py"", ""docs/spelling_wordlist.txt"", ""providers/common/dataquality/.gitignore"", ""providers/common/dataquality/LICENSE"", ""providers/common/dataquality/NOTICE"", ""providers/common/dataquality/README.rst"", ""providers/common/dataquality/docs/changelog.rst"", ""providers/common/dataquality/docs/commits.rst"", ""providers/common/dataquality/docs/conf.py"", ""providers/common/dataquality/docs/index.rst"", ""providers/common/dataquality/docs/installing-providers-from-sources.rst"", ""providers/common/dataquality/docs/security.rst"", ""providers/common/dataquality/provider.yaml"", ""providers/common/dataquality/pyproject.toml"", ""providers/common/dataquality/src/airflow/__init__.py"", ""providers/common/dataquality/src/airflow/providers/__init__.py"", ""providers/common/dataquality/src/airflow/providers/common/__init__.py"", ""providers/common/dataquality/src/airflow/providers/common/dataquality/__init__.py"", ""providers/common/dataquality/src/airflow/providers/common/dataquality/get_provider_info.py"", ""providers/common/dataquality/tests/conftest.py"", ""providers/common/dataquality/tests/system/__init__.py"", ""providers/common/dataquality/tests/system/common/__init__.py"", ""providers/common/dataquality/tests/system/common/dataquality/__init__.py"", ""providers/common/dataquality/tests/unit/__init__.py"", ""providers/common/dataquality/tests/unit/common/__init__.py"", ""providers/common/dataquality/tests/unit/common/dataquality/__init__.py"", ""providers/common/dataquality/tests/unit/common/dataquality/test_example.py"", ""pyproject.toml"", ""scripts/ci/docker-compose/remove-sources.yml"", ""scripts/ci/docker-compose/tests-sources.yml"", ""uv.lock""]",0
apache/airflow,583369271f5ae2098e9d800a0a427cf2eeb4edd4,1,2026-07-12T18:29:54Z,"Fix generate-providers-metadata hang by using spawn pools (#69763)

The multiprocessing pools in the providers-metadata generation flow used the
platform-default start method (fork on Linux). Before the pools are created the
parent process has already used GitPython — which opens persistent
`git cat-file --batch` subprocesses and is not fork-safe — and holds open
network sockets from the version and constraints downloads. Forking that state
into the workers left them with broken inherited file descriptors, so the pool
deadlocked and the command hung forever, most reliably when
--refresh-constraints-and-airflow-releases forces the parent through git and the
network before forking.

Switching these pools to the spawn start method gives each worker a clean
interpreter with no inherited git subprocesses or sockets.",1,13,5,2,"[""dev/breeze/src/airflow_breeze/commands/release_management_commands.py"", ""dev/breeze/src/airflow_breeze/utils/provider_dependencies.py""]",0
apache/airflow,5d1e2043793f5b7076aaebbe888265a11c8f9ffb,1,2026-07-13T07:00:56Z,Add durable execution to `RedshiftDataOperator` (#69530),1,350,14,3,"[""providers/amazon/docs/operators/redshift/redshift_data.rst"", ""providers/amazon/src/airflow/providers/amazon/aws/operators/redshift_data.py"", ""providers/amazon/tests/unit/amazon/aws/operators/test_redshift_data.py""]",0
apache/airflow,621192d76a9fec1f9f105d0597f9ddcd955c35b7,1,2026-07-11T13:00:24Z,"Add upgrade-fab-provider skill and FAB contributing doc (#69729)

Upgrading the pinned Flask-AppBuilder dependency is deceptively involved:
the FAB provider vendors and subclasses large parts of FAB's security
manager, so a bump must be reconciled against that vendored code, the
alignment-test tripwire, and the generated provider README. Capturing the
verified procedure as a skill — and a matching providers/fab/CONTRIBUTING.rst
that points contributors at it and records past bumps — lets future FAB
upgrades follow the same checklist instead of rediscovering it each time.
The skill lives vendor-neutrally in .agents/skills with .claude and .github
relays, matching the repository's existing skill layout.",1,329,0,5,"["".agents/skills/upgrade-fab-provider/SKILL.md"", "".claude/skills/upgrade-fab-provider"", "".github/skills/upgrade-fab-provider"", "".gitignore"", ""providers/fab/CONTRIBUTING.rst""]",0
apache/airflow,6323bd98d14252c9853382b6787de13e31701a1d,1,2026-07-13T19:31:00Z,"Fix dead Managed Agents link and incomplete first-party note in Anthropic provider docs (#69709)

The Managed Agents docs URL now returns 404, and the connections page note about first-party-only features omitted Managed Agents even though the hook enforces the same restriction on it.",1,7,5,2,"[""providers/anthropic/docs/connections.rst"", ""providers/anthropic/docs/operators/anthropic.rst""]",0
apache/airflow,650fc200761b62e5b3bbb07f9944accb5119d455,1,2026-07-12T17:48:24Z,"Bump @stylistic/eslint-plugin in /airflow-core/src/airflow/ui (#69720)

Bumps [@stylistic/eslint-plugin](https://github.com/eslint-stylistic/eslint-stylistic/tree/HEAD/packages/eslint-plugin) from 2.13.0 to 5.10.0.
- [Release notes](https://github.com/eslint-stylistic/eslint-stylistic/releases)
- [Changelog](https://github.com/eslint-stylistic/eslint-stylistic/blob/v5.10.0/CHANGELOG.md)
- [Commits](https://github.com/eslint-stylistic/eslint-stylistic/commits/v5.10.0/packages/eslint-plugin)

---
updated-dependencies:
- dependency-name: ""@stylistic/eslint-plugin""
  dependency-version: 5.10.0
  dependency-type: direct:development
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",1,40,41,2,"[""airflow-core/src/airflow/ui/package.json"", ""airflow-core/src/airflow/ui/pnpm-lock.yaml""]",0
apache/airflow,6bef6a5d2d485d1bf72a8e1c39f618866743c423,1,2026-07-12T19:42:40Z,"Fix Azure Data Factory test broken by azure-mgmt-datafactory update (#69785)

The test imported FactoryListResponse purely as an arbitrary non-empty
placeholder for the mocked factories.list() iterator; test_connection
never inspects the returned item. A recent azure-mgmt-datafactory release
removed that model, so test collection failed in the uncapped-dependency
Compat CI jobs on main. Use a neutral placeholder object so the test no
longer depends on a specific SDK model.",1,1,2,1,"[""providers/microsoft/azure/tests/unit/microsoft/azure/hooks/test_data_factory.py""]",0
apache/airflow,7f60646cd9934dcea99dd4bbb33d75f5650eba74,1,2026-07-13T09:45:04Z,Uncouple skill-eval harness string match from promptfoo version banner (#69804),1,5,1,1,"[""dev/skill-evals/eval.py""]",0
apache/airflow,7daad99dd261b72675674cc4c438b3e0bee3d369,1,2026-07-12T17:48:19Z,"Bump react-hotkeys-hook in /airflow-core/src/airflow/ui (#69723)

Bumps [react-hotkeys-hook](https://github.com/JohannesKlauss/react-keymap-hook) from 4.6.1 to 5.3.3.
- [Release notes](https://github.com/JohannesKlauss/react-keymap-hook/releases)
- [Changelog](https://github.com/JohannesKlauss/react-hotkeys-hook/blob/main/CHANGELOG.md)
- [Commits](https://github.com/JohannesKlauss/react-keymap-hook/compare/v4.6.1...v5.3.3)

---
updated-dependencies:
- dependency-name: react-hotkeys-hook
  dependency-version: 5.3.3
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",1,12,26,2,"[""airflow-core/src/airflow/ui/package.json"", ""airflow-core/src/airflow/ui/pnpm-lock.yaml""]",0
apache/airflow,6e6d0af05e5575d19ca46f0fbfd1098b39793d60,1,2026-07-12T11:06:03Z,"Add cloud-based auth (aws_iam, gcp, azure_ad) to Akeyless secrets backend (#69772)

* Add cloud-based auth (aws_iam, gcp, azure_ad) to AkeylessBackend

The secrets backend previously only supported api_key and uid auth.
This adds aws_iam, gcp, and azure_ad authentication using the
akeyless_cloud_id package, enabling seamless integration with managed
Airflow services like Amazon MWAA, GCP Cloud Composer, and Azure
workloads without requiring static API keys.

Co-authored-by: Cursor <cursoragent@cursor.com>

* Update Cloud Composer references to Managed Service for Apache Airflow

Cloud Composer was rebranded to Managed Service for Apache Airflow
(Managed Airflow) as of April 2026.

Co-authored-by: Cursor <cursoragent@cursor.com>

---------

Co-authored-by: Cursor <cursoragent@cursor.com>",1,247,7,3,"[""providers/akeyless/docs/secrets-backend.rst"", ""providers/akeyless/src/airflow/providers/akeyless/secrets/akeyless.py"", ""providers/akeyless/tests/unit/akeyless/secrets/test_akeyless.py""]",0
apache/airflow,8302ba498aeb46d5f715389cfd51fb0461481704,1,2026-07-13T10:58:45Z,Add a DagRun and TaskInstance event listener under the Kafka provider (#68082),1,1948,194,23,"[""airflow-core/tests/integration/otel/test_otel.py"", ""airflow-core/tests/unit/api_fastapi/core_api/routes/public/test_plugins.py"", ""airflow-core/tests/unit/plugins/test_plugins_manager.py"", ""devel-common/src/tests_common/test_utils/integration_setup.py"", ""providers/apache/kafka/docs/configurations-ref.rst"", ""providers/apache/kafka/docs/index.rst"", ""providers/apache/kafka/provider.yaml"", ""providers/apache/kafka/pyproject.toml"", ""providers/apache/kafka/src/airflow/providers/apache/kafka/get_provider_info.py"", ""providers/apache/kafka/src/airflow/providers/apache/kafka/hooks/base.py"", ""providers/apache/kafka/src/airflow/providers/apache/kafka/hooks/consume.py"", ""providers/apache/kafka/src/airflow/providers/apache/kafka/plugins/__init__.py"", ""providers/apache/kafka/src/airflow/providers/apache/kafka/plugins/listener.py"", ""providers/apache/kafka/tests/integration/apache/kafka/plugins/__init__.py"", ""providers/apache/kafka/tests/integration/apache/kafka/plugins/dags/__init__.py"", ""providers/apache/kafka/tests/integration/apache/kafka/plugins/dags/demo_dag.py"", ""providers/apache/kafka/tests/integration/apache/kafka/plugins/test_listener.py"", ""providers/apache/kafka/tests/unit/apache/kafka/hooks/test_base.py"", ""providers/apache/kafka/tests/unit/apache/kafka/hooks/test_consume.py"", ""providers/apache/kafka/tests/unit/apache/kafka/hooks/test_produce.py"", ""providers/apache/kafka/tests/unit/apache/kafka/plugins/__init__.py"", ""providers/apache/kafka/tests/unit/apache/kafka/plugins/test_listener.py"", ""scripts/ci/docker-compose/integration-kafka.yml""]",0
apache/airflow,8e623c4a8d0e1b349665cd80a1c352452a3f97f1,1,2026-07-12T21:25:58Z,"Remove defensive bundle/team pre-cleaning from models tests (#69342)

* Remove defensive bundle/team pre-cleaning from models tests

* Move xcom test db cleanup to teardown instead of pre-clean

* Drop redundant pre-clean from models helper-based fixtures",1,1,20,7,"[""airflow-core/tests/unit/models/test_connection_test.py"", ""airflow-core/tests/unit/models/test_dag.py"", ""airflow-core/tests/unit/models/test_dag_version.py"", ""airflow-core/tests/unit/models/test_dagbundle.py"", ""airflow-core/tests/unit/models/test_dagrun.py"", ""airflow-core/tests/unit/models/test_deadline.py"", ""airflow-core/tests/unit/models/test_xcom.py""]",0
apache/airflow,96b820cad5da43387bd1ad404cd5c0c33849eda9,1,2026-07-14T05:55:58Z,Add durable execution to SnowflakeSqlApiOperator (#69477),1,459,57,3,"[""providers/snowflake/docs/operators/snowflake.rst"", ""providers/snowflake/src/airflow/providers/snowflake/operators/snowflake.py"", ""providers/snowflake/tests/unit/snowflake/operators/test_snowflake.py""]",0
apache/airflow,90b8ee44d78ab32d61f9f036569eeba0f959f4f1,1,2026-07-13T20:08:22Z,"Fix Google Links for TPC (Trusted Partner Cloud) (#69805)

Co-authored-by: Maksim Yermakou <maksimy@google.com>",1,24,20,10,"[""providers/google/src/airflow/providers/google/cloud/links/base.py"", ""providers/google/src/airflow/providers/google/cloud/links/cloud_functions.py"", ""providers/google/src/airflow/providers/google/cloud/links/cloud_storage_transfer.py"", ""providers/google/src/airflow/providers/google/cloud/links/compute.py"", ""providers/google/src/airflow/providers/google/cloud/links/data_loss_prevention.py"", ""providers/google/src/airflow/providers/google/cloud/links/datafusion.py"", ""providers/google/src/airflow/providers/google/cloud/operators/cloud_composer.py"", ""providers/google/src/airflow/providers/google/cloud/operators/dataproc_metastore.py"", ""providers/google/src/airflow/providers/google/common/hooks/base_google.py"", ""providers/google/src/airflow/providers/google/common/links/storage.py""]",0
apache/airflow,a0e0ae1d0685466c70c259fee889dff097ec1a63,1,2026-07-12T16:09:53Z,Reduce DAG card tooltip controller overhead (#69681),1,109,58,2,"[""airflow-core/src/airflow/ui/src/pages/DagsList/DagCard.test.tsx"", ""airflow-core/src/airflow/ui/src/pages/DagsList/RecentRuns.tsx""]",0
apache/airflow,a1cec525543c048b492f617e174b6c862664e55e,1,2026-07-13T20:44:51Z,"Fix airflowctl JSON parsing for Dag run conf (#68985)

* Fix airflowctl JSON parsing for Dag run conf

airflowctl dags trigger --conf rejected JSON object strings because the
generated parser validated them with raw dict, which cannot consume a JSON
string. Parse JSON object CLI values into dictionaries before validation so
conf values such as {""my-key"": ""my-value""} are accepted.

closes: #67989

* Expand json_dict_type test coverage for airflowctl conf parsing

Cover dict input early return, invalid JSON, and non-object JSON so all
branches of the conf parser are exercised.

---------

Co-authored-by: Atakan Yenel <atakanyenel@microsoft.com>",1,59,3,2,"[""airflow-ctl/src/airflowctl/ctl/cli_config.py"", ""airflow-ctl/tests/airflow_ctl/ctl/test_cli_config.py""]",0
apache/airflow,a52424284b5c3a511ce9c7b120b27ac9bf5ae776,1,2026-07-12T09:22:32Z,Add build toolchain reference to Java SDK README (#69670),1,2,1,1,"[""java-sdk/README.md""]",0
apache/airflow,adc16e0e963fb68c85de5dd495e7b604fc53c083,1,2026-07-13T05:50:03Z,Fix Azure Data Factory async test on azure-mgmt-datafactory 10 (#69798),1,2,5,1,"[""providers/microsoft/azure/tests/unit/microsoft/azure/hooks/test_data_factory.py""]",0
apache/airflow,ae9dbd7681fc0beb127bb418af1b7ebe5f56d86f,1,2026-07-13T21:46:38Z,"Allow embedding a Dag run in an external trace via run conf (#69633)

Add a new reserved key to dagrun conf, `airflow/parent_trace_context`.  When set with a W3C traceparent, the dag run span will be nested under this trace.",1,333,21,7,"[""airflow-core/docs/administration-and-deployment/logging-monitoring/traces.rst"", ""airflow-core/src/airflow/models/dagrun.py"", ""airflow-core/src/airflow/models/taskinstance.py"", ""airflow-core/tests/unit/models/test_dagrun.py"", ""airflow-core/tests/unit/models/test_taskinstance.py"", ""shared/observability/src/airflow_shared/observability/traces/__init__.py"", ""shared/observability/tests/observability/test_traces.py""]",0
apache/airflow,c382278eacae9349f44d4134b6525ad8724a62ca,1,2026-07-13T08:56:33Z,Add quick start guide to common.ai provider docs (#69552),1,156,0,3,"[""providers/common/ai/docs/index.rst"", ""providers/common/ai/docs/quickstart.rst"", ""providers/common/ai/src/airflow/providers/common/ai/example_dags/example_quickstart.py""]",0
apache/airflow,b48259c1770d6db2217aad8a8b4b8aad0a08b78f,1,2026-07-12T20:38:34Z,"Bump the eslint group across 1 directory with 3 updates (#69778)

Bumps the eslint group with 3 updates in the /airflow-core/src/airflow/ui directory: [eslint-plugin-jsonc](https://github.com/ota-meshi/eslint-plugin-jsonc), [eslint-plugin-perfectionist](https://github.com/azat-io/eslint-plugin-perfectionist) and [eslint-plugin-unicorn](https://github.com/sindresorhus/eslint-plugin-unicorn).


Updates `eslint-plugin-jsonc` from 3.2.0 to 3.3.0
- [Release notes](https://github.com/ota-meshi/eslint-plugin-jsonc/releases)
- [Changelog](https://github.com/ota-meshi/eslint-plugin-jsonc/blob/master/CHANGELOG.md)
- [Commits](https://github.com/ota-meshi/eslint-plugin-jsonc/compare/v3.2.0...v3.3.0)

Updates `eslint-plugin-perfectionist` from 5.9.1 to 5.10.0
- [Release notes](https://github.com/azat-io/eslint-plugin-perfectionist/releases)
- [Changelog](https://github.com/azat-io/eslint-plugin-perfectionist/blob/main/changelog.md)
- [Commits](https://github.com/azat-io/eslint-plugin-perfectionist/compare/v5.9.1...v5.10.0)

Updates `eslint-plugin-unicorn` from 70.0.0 to 71.1.0
- [Release notes](https://github.com/sindresorhus/eslint-plugin-unicorn/releases)
- [Commits](https://github.com/sindresorhus/eslint-plugin-unicorn/compare/v70.0.0...v71.1.0)

---
updated-dependencies:
- dependency-name: eslint-plugin-jsonc
  dependency-version: 3.3.0
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: eslint
- dependency-name: eslint-plugin-perfectionist
  dependency-version: 5.10.0
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: eslint
- dependency-name: eslint-plugin-unicorn
  dependency-version: 71.1.0
  dependency-type: direct:development
  update-type: version-update:semver-major
  dependency-group: eslint
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",1,135,45,2,"[""airflow-core/src/airflow/ui/package.json"", ""airflow-core/src/airflow/ui/pnpm-lock.yaml""]",0
